City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
788,otaru,JP,43.1894,141.0022,60.58,65,96,3.8,overcast clouds
789,tuatapere,NZ,-46.1333,167.6833,62.64,54,7,5.23,clear sky
790,lubao,PH,14.9167,120.55,87.87,52,16,7.25,few clouds
791,naryan-mar,RU,67.6713,53.087,35.37,100,100,12.08,overcast clouds
792,bilibino,RU,68.0546,166.4372,-3.23,74,97,2.01,overcast clouds
793,coffs harbour,AU,-30.3,153.1333,78.13,69,1,11.5,clear sky
794,caxito,AO,-8.5785,13.6643,74.19,97,67,1.36,broken clouds
795,mosetse,BW,-20.75,26.65,61.81,78,96,15.08,overcast clouds
796,husavik,IS,66.0449,-17.3389,21.34,83,94,7.54,overcast clouds
797,leshukonskoye,RU,64.8989,45.7622,32.9,96,100,4.85,overcast clouds
798,lompoc,US,34.6391,-120.4579,66.13,69,0,28.99,haze
799,east hemet,US,33.74,-116.9389,80.47,56,0,7.0,clear sky
800,khanpur,PK,28.6453,70.6567,85.89,11,20,6.6,few clouds
801,ewo,CG,-0.8725,14.8206,73.65,90,100,3.29,overcast clouds
802,arlit,NE,18.7369,7.3853,83.52,7,0,5.1,clear sky
803,mecca,SA,21.4267,39.8261,80.29,31,0,5.14,clear sky
804,yeppoon,AU,-23.1333,150.7333,85.78,78,67,19.91,broken clouds
805,chifeng,CN,42.2683,118.9636,69.82,28,100,12.1,overcast clouds
806,bayji,IQ,34.9311,43.487,64.96,43,0,4.72,clear sky
807,villa del rosario,CO,7.8339,-72.4742,80.98,74,40,6.91,scattered clouds
808,praia,CV,14.9215,-23.5087,70.34,73,0,13.8,clear sky
809,mookane,BW,-23.688,26.6595,59.52,93,100,11.72,moderate rain
810,maniitsoq,GL,65.4167,-52.9,17.31,78,100,6.08,overcast clouds
811,kayerkan,RU,69.3497,87.7602,-4.49,83,94,5.14,overcast clouds
812,san rafael,AR,-34.6177,-68.3301,69.6,56,0,7.81,clear sky
813,batticaloa,LK,7.7102,81.6924,79.41,81,100,4.83,overcast clouds
814,saquena,PE,-4.6667,-73.5167,74.01,98,100,0.72,overcast clouds
815,zyryanka,RU,65.75,150.85,1.89,86,100,7.78,light snow
816,tommot,RU,58.9564,126.2925,27.45,82,8,1.81,clear sky
817,tanout,NE,14.9709,8.8879,80.42,8,1,8.25,clear sky
818,damietta,EG,31.4165,31.8133,61.65,78,52,7.92,broken clouds
819,sao miguel,BR,-5.4667,-35.3667,79.57,87,100,10.0,overcast clouds
820,beibei,CN,29.8256,106.4339,75.67,57,0,3.42,clear sky
821,vila,PT,42.0304,-8.1588,45.48,92,100,4.05,overcast clouds
822,hami,CN,42.8,93.45,60.4,19,100,9.84,overcast clouds
823,yarada,IN,17.65,83.2667,84.52,79,20,6.91,mist
824,tarakan,ID,3.3,117.6333,85.5,74,20,5.75,few clouds
825,gornopravdinsk,RU,60.05,69.9,19.62,93,100,3.71,overcast clouds
826,aasiaat,GL,68.7098,-52.8699,1.0,98,97,6.53,overcast clouds
827,srivardhan,IN,18.0333,73.0167,80.08,81,58,2.51,broken clouds
828,xinxiang,CN,35.3089,113.8672,81.07,33,0,6.89,clear sky
829,cherskiy,RU,68.75,161.3,0.91,86,100,4.52,overcast clouds
830,daru,PG,-9.0763,143.2092,79.2,85,100,6.76,overcast clouds
831,cabedelo,BR,-6.9811,-34.8339,79.47,84,79,9.6,broken clouds
832,meadow lake,US,34.8014,-106.5436,72.12,5,100,21.34,overcast clouds
833,salalah,OM,17.0151,54.0924,77.09,73,0,2.3,clear sky
834,ibra,OM,22.6906,58.5334,77.29,33,42,4.27,scattered clouds
835,sorland,NO,67.667,12.6934,39.49,83,100,16.35,overcast clouds
836,san lorenzo,PY,-25.3333,-57.5333,76.59,83,0,5.01,clear sky
837,fez,MA,34.0372,-4.9998,52.05,81,0,3.44,clear sky
838,magadan,RU,59.5667,150.8,25.54,79,85,2.08,overcast clouds
839,manggar,ID,-2.8833,108.2667,83.35,72,100,5.01,light rain
840,isangel,VU,-19.55,169.2667,84.69,70,7,12.48,clear sky
841,gympie,AU,-26.1898,152.665,76.17,67,75,8.16,broken clouds
842,cortez,US,37.3489,-108.5859,63.36,13,0,11.5,clear sky
843,meulaboh,ID,4.1363,96.1285,80.64,81,48,1.88,scattered clouds
844,necochea,AR,-38.5473,-58.7368,59.59,93,90,11.05,overcast clouds
845,banes,CU,20.9625,-75.7186,76.39,81,70,10.45,broken clouds
846,port lincoln,AU,-34.7333,135.8667,71.74,67,100,9.28,overcast clouds
847,maldonado,UY,-34.6667,-54.9167,65.59,85,93,7.65,overcast clouds
848,soubre,CI,5.7856,-6.6083,76.46,97,100,0.34,light rain
849,ambon,ID,-3.6954,128.1814,87.94,70,40,3.44,scattered clouds
850,turayf,SA,31.6725,38.6637,55.65,41,0,6.91,clear sky
851,carutapera,BR,-1.195,-46.02,74.93,96,100,4.56,overcast clouds
852,comodoro rivadavia,AR,-45.8667,-67.5,55.26,100,100,5.75,fog
853,svetlyy,RU,54.675,20.1347,39.25,80,28,20.42,scattered clouds
854,cheyenne,US,41.14,-104.8203,50.14,57,40,28.01,scattered clouds
855,tecpan,GT,14.7623,-90.9947,53.89,81,100,6.78,overcast clouds
856,port augusta,AU,-32.5,137.7667,86.13,22,0,10.16,clear sky
857,amga,RU,60.8953,131.9608,29.44,79,100,9.17,overcast clouds
858,vao,NC,-22.6667,167.4833,77.76,81,58,23.15,broken clouds
859,esso,RU,55.9333,158.7,22.91,64,48,3.02,scattered clouds
860,ayan,RU,56.45,138.1667,30.38,66,0,4.29,clear sky
861,beihai,CN,21.4833,109.1,73.94,67,0,8.01,clear sky
862,pihani,IN,27.6333,80.2,83.16,12,0,9.15,clear sky
863,sande,DE,53.5049,8.0142,41.02,77,50,13.98,scattered clouds
864,zhezkazgan,KZ,47.8043,67.7144,44.58,76,40,13.42,scattered clouds
865,grand gaube,MU,-20.0064,57.6608,77.4,86,7,1.01,clear sky
866,grand-santi,GF,4.25,-54.3833,72.55,99,69,1.9,broken clouds
867,sobolevo,RU,54.4299,31.8996,35.71,96,100,5.86,overcast clouds
868,namibe,AO,-15.1961,12.1522,70.86,78,7,3.18,clear sky
869,miles city,US,46.4083,-105.8406,45.57,42,0,12.66,clear sky
870,agbor,NG,6.2518,6.1934,77.31,84,100,0.85,overcast clouds
871,ransang,PH,8.9603,117.5828,79.23,84,100,1.03,overcast clouds
872,jardin,CO,5.599,-75.8198,59.92,98,97,2.62,overcast clouds
873,komsomolskiy,UZ,40.4272,71.7189,65.12,59,92,0.0,overcast clouds
874,pilar,BR,-9.5972,-35.9567,73.33,85,59,1.48,broken clouds
875,adre,TD,13.4667,22.2,79.97,12,90,6.35,overcast clouds
876,atar,MR,20.5169,-13.0499,74.19,9,0,6.06,clear sky
877,alihe,CN,50.5667,123.7167,45.52,62,100,12.84,overcast clouds
878,iqaluit,CA,63.7506,-68.5145,20.93,85,100,9.22,light snow
879,sinnamary,GF,5.3833,-52.95,77.58,88,100,12.17,overcast clouds
880,alta floresta,BR,-9.8756,-56.0861,73.36,89,79,3.51,broken clouds
881,polis,CY,35.0367,32.4264,60.62,75,85,6.11,overcast clouds
882,seoul,KR,37.5683,126.9778,72.79,30,0,11.5,clear sky
883,raga,SS,8.4596,25.678,77.94,53,49,3.74,scattered clouds
884,francofonte,IT,37.2265,14.8806,57.69,100,20,10.36,few clouds
885,caledon,ZA,-34.23,19.4265,58.06,95,46,7.99,scattered clouds
886,bilma,NE,18.6853,12.9164,82.67,7,0,2.44,clear sky
887,whitianga,NZ,-36.8333,175.7,68.79,58,33,7.47,scattered clouds
888,tabou,CI,4.423,-7.3528,80.02,86,88,3.13,light rain
889,kavieng,PG,-2.5744,150.7967,84.63,68,100,7.96,overcast clouds
890,ordu,TR,40.9086,37.6845,34.3,58,100,8.61,overcast clouds
891,rapid city,US,44.0805,-103.231,47.28,40,100,11.5,overcast clouds
892,dafeng,CN,23.4517,108.5881,77.67,47,11,4.52,few clouds
893,svencionys,LT,55.15,26.1667,30.96,84,1,7.47,clear sky
894,bambanglipuro,ID,-7.95,110.2833,81.9,74,97,1.59,overcast clouds
895,dudinka,RU,69.4058,86.1778,-3.39,98,99,4.59,overcast clouds
896,vila franca do campo,PT,37.7167,-25.4333,57.61,75,67,22.91,broken clouds
897,kuldiga,LV,56.974,21.9572,38.89,88,49,8.68,scattered clouds
898,dunedin,NZ,-45.8742,170.5036,61.81,54,8,3.62,clear sky
899,lahaina,US,20.8783,-156.6825,79.84,92,89,10.45,overcast clouds
900,de aar,ZA,-30.6497,24.0123,53.56,88,100,18.03,light rain
901,dahra,DZ,36.2546,0.8519,51.19,64,42,3.33,scattered clouds
902,mount gambier,AU,-37.8333,140.7667,80.51,32,40,17.27,scattered clouds
903,sola,VU,-13.8833,167.55,82.49,69,18,14.52,few clouds
904,emba,KZ,48.8264,58.1442,45.7,79,62,6.31,broken clouds
905,erzin,TR,36.9559,36.2,56.97,90,99,1.88,overcast clouds
906,tiarei,PF,-17.5333,-149.3333,86.02,75,31,15.26,scattered clouds
907,muana,BR,-1.5283,-49.2167,74.44,96,100,5.93,moderate rain
908,rudbar,AF,30.15,62.6,79.57,9,63,9.53,broken clouds
909,pauini,BR,-7.7136,-66.9764,73.94,95,93,1.97,overcast clouds
910,timmins,CA,48.4669,-81.3331,26.42,86,100,5.75,overcast clouds
911,nizwa,OM,22.9333,57.5333,78.21,16,0,2.77,clear sky
912,ancud,CL,-41.8697,-73.8203,46.22,82,14,2.24,few clouds
913,parchim,DE,53.4263,11.8488,37.71,89,25,14.9,scattered clouds
914,auki,SB,-8.7676,160.7034,85.12,66,68,3.67,broken clouds
915,grindavik,IS,63.8424,-22.4338,37.87,87,100,27.63,overcast clouds
916,nouadhibou,MR,20.931,-17.0347,62.58,88,0,20.71,clear sky
917,coihaique,CL,-45.5752,-72.0662,51.75,66,100,3.44,overcast clouds
918,elko,US,41.0002,-115.5012,44.62,23,90,10.0,overcast clouds
919,bacolod,PH,10.6667,122.95,75.33,89,100,3.15,moderate rain
920,amazar,RU,53.858,120.875,33.26,53,100,10.98,overcast clouds
921,broken hill,AU,-31.95,141.4333,82.11,28,0,4.61,clear sky
922,leh,IN,34.1667,77.5833,29.57,70,17,4.68,few clouds
923,chiredzi,ZW,-21.05,31.6667,64.81,87,100,7.27,light rain
924,castanos,MX,26.7833,-101.4167,74.39,40,13,14.16,few clouds
925,mackay,AU,-21.15,149.2,81.68,83,100,18.41,overcast clouds
926,zhigansk,RU,66.7697,123.3711,10.98,82,16,16.26,few clouds
927,dicabisagan,PH,17.0818,122.4157,80.22,85,67,4.63,broken clouds
928,dzhebariki-khaya,RU,62.2167,135.8,28.13,91,100,3.13,light snow
929,lagoa,PT,39.05,-27.9833,55.15,70,81,38.23,broken clouds
930,sur,OM,22.5667,59.5289,85.6,42,100,5.01,overcast clouds
931,hagere hiywet,ET,8.9833,37.85,63.05,58,89,2.48,overcast clouds
932,papara,BR,-3.9839,-38.7273,79.2,96,99,1.3,overcast clouds
933,cap malheureux,MU,-19.9842,57.6142,75.47,86,11,1.01,few clouds
934,honolulu,US,21.3069,-157.8583,84.02,73,40,17.27,scattered clouds
935,jinchang,CN,38.4953,102.1739,66.25,13,0,8.25,clear sky
936,thinadhoo,MV,0.5333,72.9333,83.86,66,84,9.66,broken clouds
937,shetpe,KZ,44.1667,52.1167,51.35,67,34,3.76,scattered clouds
938,vung tau,VN,10.346,107.0843,81.19,71,90,5.53,overcast clouds
939,baoro,CF,5.6667,15.9667,68.5,86,100,3.38,light rain
940,tam ky,VN,15.5667,108.4833,77.14,70,12,1.95,few clouds
941,sao joao da barra,BR,-21.6403,-41.0511,76.86,89,100,6.53,heavy intensity rain
942,cockburn town,TC,21.4612,-71.1419,78.69,77,97,14.07,overcast clouds
943,college,US,64.8569,-147.8028,20.28,40,40,4.61,scattered clouds
944,broome,US,42.2506,-75.833,43.02,78,20,6.91,few clouds
945,bafoulabe,ML,13.8065,-10.8321,90.72,12,97,3.71,overcast clouds
946,japura,ID,-0.3167,102.35,82.76,76,74,1.68,broken clouds
947,penzance,GB,50.1186,-5.5371,41.68,65,71,14.74,broken clouds
948,cariati,IT,39.4922,16.9594,56.7,69,24,5.26,few clouds
949,tanete,ID,-3.9443,119.7848,84.97,67,95,3.83,overcast clouds
950,orlik,RU,52.5178,99.825,18.48,74,100,1.79,overcast clouds
951,dharmadam,IN,11.7833,75.4333,80.06,84,89,3.02,overcast clouds
952,nishihara,JP,26.1842,127.7558,78.46,88,100,12.66,overcast clouds
953,taozhuang,CN,34.85,117.3333,78.57,41,0,8.84,clear sky
954,belogorsk,RU,50.9158,128.4611,38.5,83,100,16.49,overcast clouds
955,ola,RU,59.5833,151.2833,26.15,74,69,3.36,broken clouds
956,ust-kuyga,RU,70.0167,135.6,4.44,65,17,4.99,few clouds
957,ahipara,NZ,-35.1667,173.1667,68.97,66,87,5.82,overcast clouds
958,beruwala,LK,6.4788,79.9828,79.95,79,86,2.44,overcast clouds
959,trud,BG,42.2333,24.7333,53.58,81,40,4.61,scattered clouds
960,namatanai,PG,-3.6667,152.4333,85.53,64,80,6.33,broken clouds
961,lasa,IT,46.6166,10.7002,36.48,92,45,6.22,scattered clouds
962,takahata,JP,38.0025,140.1911,77.36,41,0,5.03,clear sky
963,karasjok,NO,69.4719,25.5112,31.14,89,100,20.07,light snow
964,coquimbo,CL,-29.9533,-71.3436,55.13,94,1,3.44,clear sky
965,traian,RO,46.6333,27.0333,42.67,87,75,12.66,broken clouds
966,bay roberts,CA,47.5999,-53.2648,37.06,92,100,5.01,overcast clouds
967,tiznit,MA,29.5833,-9.5,66.27,31,1,1.92,clear sky
968,la ciotat,FR,43.1748,5.6045,50.56,41,0,14.07,clear sky
969,kasangulu,CD,-4.5911,15.1708,74.34,97,100,2.86,moderate rain
970,beringovskiy,RU,63.05,179.3167,34.05,83,80,24.61,broken clouds
971,minot,US,48.2325,-101.2963,52.02,37,0,21.85,clear sky
972,katima mulilo,NA,-17.5,24.2667,62.74,89,100,4.88,overcast clouds
973,praya,CV,14.9215,-23.5087,70.34,73,0,13.8,clear sky
974,luau,AO,-10.7073,22.2247,63.52,99,100,3.13,moderate rain
975,puerto baquerizo moreno,EC,-0.9,-89.6,78.28,86,79,8.72,broken clouds
976,kabompo,ZM,-13.5927,24.2008,62.06,99,100,3.83,moderate rain
977,kaeo,NZ,-35.1,173.7833,70.32,73,92,9.69,overcast clouds
978,saint george,US,37.1041,-113.5841,82.99,6,0,16.11,clear sky
979,aguimes,ES,27.9054,-15.4461,58.66,72,20,8.05,few clouds
980,nelson bay,AU,-32.7167,152.15,75.25,72,24,5.91,few clouds
981,salaga,GH,8.5508,-0.5188,82.27,67,100,9.37,overcast clouds
982,acurenam,GQ,1.0322,10.6488,66.7,92,100,2.1,overcast clouds
983,chokurdakh,RU,70.6333,147.9167,-4.25,93,98,4.61,overcast clouds
984,vitim,RU,59.4511,112.5578,29.21,77,16,4.88,few clouds
985,show low,US,34.2542,-110.0298,61.09,15,0,10.36,clear sky
986,sarankhola,BD,22.3082,89.7897,86.18,63,2,11.39,clear sky
987,naze,JP,28.3667,129.4833,70.72,86,89,11.16,overcast clouds
988,tungor,RU,53.3808,142.9564,27.25,75,55,11.3,broken clouds
989,nizhniy kuranakh,RU,58.8353,125.4869,27.18,81,22,4.54,few clouds
990,lavrentiya,RU,65.5833,-171.0,28.47,94,98,7.85,overcast clouds
991,aginskoye,RU,51.1,114.53,32.76,94,100,12.03,light snow
992,ulaanbaatar,MN,47.9077,106.8832,30.33,59,40,2.24,scattered clouds
993,eskil,TR,38.4017,33.4131,55.47,51,100,5.75,overcast clouds
994,verkhnevilyuysk,RU,63.4453,120.3167,25.74,86,100,4.52,overcast clouds
995,superior,US,46.7208,-92.1041,46.87,43,75,4.61,broken clouds
996,hervey bay,AU,-25.2986,152.8535,81.01,71,84,8.01,broken clouds
997,xiongzhou,CN,25.1167,114.3,79.93,41,8,4.12,clear sky
998,guasdualito,VE,7.2424,-70.7324,82.4,65,100,5.75,overcast clouds
999,winslow,US,35.0242,-110.6974,68.18,13,0,16.11,clear sky
1000,foam lake,CA,51.65,-103.5343,39.22,85,100,6.87,overcast clouds
1001,kerrville,US,30.0474,-99.1403,75.94,30,0,10.36,clear sky
1002,tucuman,AR,-26.8241,-65.2226,69.8,88,100,1.14,overcast clouds
1003,clyde river,CA,70.4692,-68.5914,-0.17,92,100,4.61,light snow
1004,pangody,RU,65.85,74.4859,8.64,94,97,7.4,overcast clouds
1005,urbano santos,BR,-3.2078,-43.4036,73.22,98,100,3.0,heavy intensity rain
1006,nome,US,64.5011,-165.4064,32.16,93,100,9.22,light snow
1007,viru,PE,-8.4167,-78.75,71.74,76,97,3.83,overcast clouds
1008,shimoda,JP,34.6667,138.95,74.1,63,0,4.68,clear sky
1009,ati,TD,13.2154,18.3353,82.71,15,46,5.93,scattered clouds
1010,valdivia,CL,-39.8142,-73.2459,39.29,99,100,1.43,overcast clouds
1011,phalodi,IN,27.1333,72.3667,80.98,33,29,10.85,scattered clouds
1012,san jeronimo,PE,-11.9472,-75.2829,50.74,91,100,2.8,light rain
1013,kolobrzeg,PL,54.1757,15.5834,39.96,75,93,25.43,overcast clouds
1014,port blair,IN,11.6667,92.75,84.24,79,20,1.14,mist
1015,rio gallegos,AR,-51.6226,-69.2181,48.25,76,75,9.22,broken clouds
1016,taltal,CL,-25.4,-70.4833,62.91,79,5,5.55,clear sky
1017,pareora,NZ,-44.4871,171.2132,64.18,67,67,8.7,broken clouds
1018,camacha,PT,33.0833,-16.3333,58.42,72,20,11.5,few clouds
1019,breznik,BG,42.7414,22.8981,46.85,85,100,5.08,overcast clouds
1020,mosoaia,RO,44.8167,24.7667,52.2,75,100,4.85,overcast clouds
1021,kurtamysh,RU,54.9103,64.4319,38.79,78,100,7.83,overcast clouds
1022,malakal,SS,9.5334,31.6605,87.04,39,44,3.49,scattered clouds
1023,akdagmadeni,TR,39.6603,35.8836,49.62,46,100,4.74,overcast clouds
1024,aykhal,RU,66.0,111.5,22.39,78,40,3.36,scattered clouds
1025,abbeville,FR,50.1,1.8333,38.5,84,50,7.18,scattered clouds
1026,kungurtug,RU,50.5994,97.5228,25.12,67,100,9.78,overcast clouds
1027,planaltina,BR,-15.4528,-47.6142,67.33,79,45,2.21,scattered clouds
1028,abay,KZ,49.6311,72.8539,35.98,65,100,9.6,overcast clouds
1029,seymchan,RU,62.8833,152.4333,3.56,71,100,8.99,overcast clouds
1030,hays,US,30.0502,-98.0336,73.6,39,4,8.01,clear sky
1031,dalbandin,PK,28.8947,64.4101,76.8,9,68,1.3,broken clouds
1032,muros,ES,42.7762,-9.0603,55.09,92,100,9.24,overcast clouds
1033,vanavara,RU,60.34,102.2797,27.46,81,85,5.95,overcast clouds
1034,xinmin,CN,41.9908,122.8253,71.67,43,47,25.97,scattered clouds
1035,kyshtovka,RU,56.555,76.6271,24.84,88,18,4.23,few clouds
1036,marystown,CA,47.1666,-55.1483,37.85,100,100,1.01,overcast clouds
1037,faanui,PF,-16.4833,-151.75,82.29,73,19,14.81,light rain
1038,mogocha,RU,53.7333,119.7667,31.42,60,100,11.1,overcast clouds
1039,slave lake,CA,55.2834,-114.769,33.78,69,100,13.8,overcast clouds
1040,bonfim,BR,3.0833,-59.95,78.6,77,65,5.46,broken clouds
1041,kyaikto,MM,17.3,97.0167,85.68,57,1,5.57,clear sky
1042,jardim,BR,-21.4803,-56.1381,75.22,79,30,3.38,scattered clouds
1043,vilyuysk,RU,63.7553,121.6247,23.43,88,100,5.93,overcast clouds
1044,iroquois falls,CA,48.7669,-80.6831,24.39,98,97,4.45,overcast clouds
1045,santana,BR,-0.0583,-51.1817,78.98,94,75,4.61,broken clouds
1046,perth,AU,-31.9333,115.8333,70.02,55,20,12.66,few clouds
1047,los llanos de aridane,ES,28.6585,-17.9182,56.95,72,100,4.61,overcast clouds
1048,andenes,NO,69.3143,16.1194,35.58,87,100,5.75,drizzle
1049,okhotsk,RU,59.3833,143.3,25.59,85,100,5.95,overcast clouds
1050,matveyevka,RU,52.15,56.1833,44.15,87,100,16.44,overcast clouds
1051,rancho palos verdes,US,33.7445,-118.387,72.95,77,0,5.01,clear sky
1052,laguna,US,38.421,-121.4238,71.78,12,0,17.27,clear sky
1053,tadine,NC,-21.55,167.8833,82.26,69,75,6.89,broken clouds
1054,huejuquilla el alto,MX,22.6,-103.8667,64.4,44,0,9.82,clear sky
1055,franca,BR,-20.5386,-47.4008,66.04,90,100,2.66,overcast clouds
1056,honavar,IN,14.2833,74.45,82.06,78,100,1.25,overcast clouds
1057,pangoa,PE,-12.1167,-73.0,67.78,99,84,1.54,broken clouds
1058,plon,DE,54.1667,10.4167,37.29,91,17,4.0,few clouds
1059,garden city,US,42.3256,-83.331,40.14,72,100,10.36,overcast clouds
1060,moron,AR,-34.6534,-58.6198,68.97,94,0,6.24,clear sky
1061,yerbogachen,RU,61.2767,108.0108,26.8,81,13,9.35,few clouds
1062,sijunjung,ID,-0.6876,100.9537,81.82,69,61,1.5,broken clouds
1063,mikuni,JP,36.2171,136.1519,75.11,54,0,6.98,clear sky
1064,nizhneudinsk,RU,54.9076,99.0276,34.59,66,73,10.89,broken clouds
1065,southbridge,US,42.0751,-72.0334,44.92,89,5,1.01,clear sky
1066,roald,NO,62.5833,6.1333,41.76,87,75,21.85,broken clouds
1067,tabory,RU,58.5198,64.5495,30.02,92,98,5.99,overcast clouds
1068,medicine hat,CA,50.0501,-110.6683,43.23,53,100,5.75,overcast clouds
1069,adrar,MR,20.5022,-10.0711,74.98,8,0,9.33,clear sky
1070,pakxan,LA,18.3778,103.6601,85.01,38,39,0.63,scattered clouds
1071,hualmay,PE,-11.0964,-77.6139,68.92,85,98,6.38,overcast clouds
1072,uyuni,BO,-20.4597,-66.825,51.33,26,69,8.68,broken clouds
1073,bara,NG,10.3744,10.7288,77.04,59,81,11.65,broken clouds
1074,ulaangom,MN,49.9811,92.0667,33.69,37,95,6.73,overcast clouds
1075,tsumeb,NA,-19.2333,17.7167,66.79,68,42,4.34,scattered clouds
1076,camopi,GF,3.1655,-52.3158,72.54,100,100,1.45,overcast clouds
1077,shenjiamen,CN,29.9576,122.298,62.53,87,91,16.96,overcast clouds
1078,mori,JP,34.8333,137.9333,72.45,65,0,4.76,clear sky
1079,gebze,TR,40.8028,29.4307,58.15,67,0,8.05,clear sky
1080,umm lajj,SA,25.0213,37.2685,74.21,69,5,4.29,clear sky
1081,phan thiet,VN,10.9333,108.1,84.96,53,92,2.06,overcast clouds
1082,fare,PF,-16.7,-151.0167,82.18,73,10,14.52,light rain
1083,somerset,US,40.5668,-74.5496,50.22,83,100,4.61,moderate rain
1084,evensk,RU,61.95,159.2333,22.8,66,98,3.11,overcast clouds
1085,nabire,ID,-3.3667,135.4833,84.51,71,40,3.49,scattered clouds
1086,zalantun,CN,48.0,122.7167,60.24,36,5,23.31,clear sky
1087,pahrump,US,36.2083,-115.9839,82.49,6,0,3.0,clear sky
1088,gallup,US,35.5281,-108.7426,63.36,12,0,19.57,clear sky
1089,riverton,US,40.5219,-111.9391,49.24,18,40,11.01,scattered clouds
1090,ilukste,LV,55.9775,26.2966,34.21,75,3,10.51,clear sky
1091,sume,BR,-7.6717,-36.88,69.71,95,59,7.07,broken clouds
1092,paamiut,GL,61.994,-49.6678,24.62,73,99,6.91,overcast clouds
1093,tsimlyansk,RU,47.6461,42.1019,47.84,83,39,4.34,scattered clouds
1094,williams lake,CA,52.1415,-122.1445,39.06,49,40,2.3,scattered clouds
1095,tabas,IR,33.5959,56.9244,70.02,18,83,4.61,broken clouds
1096,sitio novo do tocantins,BR,-5.5183,-47.4611,73.13,97,100,3.04,moderate rain
1097,chimbote,PE,-9.0853,-78.5783,67.51,88,96,6.53,overcast clouds
1098,mananjary,MG,-21.2167,48.3333,74.39,84,96,2.8,light rain
1099,naukot,PK,24.8587,69.4024,83.16,54,83,13.67,broken clouds
1100,olutanga,PH,7.3106,122.8464,81.52,77,100,10.18,overcast clouds
1101,acapulco,MX,16.8634,-99.8901,78.62,83,40,4.61,scattered clouds
1102,onega,RU,63.9061,38.1404,34.72,90,100,11.61,overcast clouds
1103,bad tolz,DE,47.7611,11.5589,34.34,82,98,4.38,overcast clouds
1104,korop,UA,51.5664,32.9586,42.48,91,100,11.63,overcast clouds
1105,shingu,JP,33.7333,135.9833,70.18,48,11,5.06,few clouds
1106,tessalit,ML,20.1986,1.0114,74.59,7,52,10.25,broken clouds
1107,urumqi,CN,43.801,87.6005,49.15,17,0,8.95,clear sky
1108,nuuk,GL,64.1835,-51.7216,25.41,74,75,0.0,broken clouds
1109,antalaha,MG,-14.9003,50.2788,73.02,87,80,8.34,broken clouds
1110,tabuk,PH,17.4189,121.4443,83.88,70,45,4.27,scattered clouds
1111,biak,ID,-0.9131,122.8766,83.61,68,100,7.38,overcast clouds
1112,zheshart,RU,62.0731,49.5733,35.94,98,98,7.45,overcast clouds
1113,belaya gora,RU,68.5333,146.4167,2.77,84,100,5.99,overcast clouds
1114,xian,CN,34.2583,108.9286,77.81,25,0,1.21,clear sky
1115,mahbubnagar,IN,16.7333,77.9833,85.08,47,44,7.34,scattered clouds
1116,nantucket,US,41.2835,-70.0995,48.25,88,0,12.66,clear sky
1117,ahmadnagar,IN,19.0833,74.7333,84.72,26,29,12.01,scattered clouds
1118,liverpool,GB,53.4106,-2.9779,34.61,83,93,4.61,overcast clouds
1119,yankton,US,42.8711,-97.3973,55.65,24,0,13.8,clear sky
1120,noumea,NC,-22.2763,166.4572,85.98,99,92,11.23,overcast clouds
1121,katobu,ID,-4.9408,122.5276,89.01,52,89,3.04,overcast clouds
1122,antofagasta,CL,-23.65,-70.4,60.08,82,55,6.49,broken clouds
1123,kumluca,TR,36.3703,30.2869,59.07,79,0,1.81,clear sky
1124,dalvik,IS,65.9702,-18.5286,24.73,80,100,5.32,overcast clouds
1125,vaitape,PF,-16.5167,-151.75,82.29,72,16,13.53,light rain
1126,saint-augustin,CA,51.226,-58.6502,32.72,99,100,4.9,overcast clouds
1127,sisimiut,GL,66.9395,-53.6735,14.0,77,100,5.26,overcast clouds
1128,hokitika,NZ,-42.7167,170.9667,61.88,60,38,9.35,scattered clouds
1129,boksitogorsk,RU,59.474,33.8485,33.6,99,100,5.19,overcast clouds
1130,otjimbingwe,NA,-22.35,16.1333,65.12,27,0,3.33,clear sky
1131,oksfjord,NO,70.2396,22.3479,35.67,92,89,11.81,overcast clouds
1132,clarksville,US,36.5298,-87.3595,46.65,53,0,0.0,clear sky
1133,jinji,CN,23.2281,110.8261,82.27,42,4,1.9,clear sky
1134,khani,GE,41.9563,42.9566,45.97,66,1,9.28,clear sky
1135,te anau,NZ,-45.4167,167.7167,64.26,47,9,3.58,clear sky
1136,nador,MA,35.174,-2.9287,53.85,66,0,2.3,clear sky
1137,wairoa,NZ,-39.0333,177.3667,68.56,57,0,3.0,clear sky
1138,henderson,US,36.0397,-114.9819,88.72,11,0,12.66,clear sky
1139,tacuarembo,UY,-31.7333,-55.9833,61.63,90,0,6.11,clear sky
1140,yarkovo,RU,57.4028,67.0786,34.59,83,44,6.93,scattered clouds
1141,henties bay,NA,-22.116,14.2845,60.55,76,0,3.8,clear sky
1142,chipinge,ZW,-20.1883,32.6236,58.89,98,100,4.0,light rain
1143,policoro,IT,40.2115,16.6726,51.6,74,15,10.8,few clouds
1144,kiama,AU,-34.6833,150.8667,76.37,74,27,5.01,scattered clouds
1145,angoche,MZ,-16.2325,39.9086,74.23,86,24,6.53,few clouds
1146,hsinchu,TW,24.8036,120.9686,81.34,76,45,5.01,scattered clouds
